10000 20000
9536 67 77
9537 74 65
9538 70 70
9539 75 35
9540 67 37
9541 37 7
9542 74 65
9543 29 68
9544 96 94
9545 49 87
9546 73 27
9547 53 34
9548 91 18
9549 54 73
9550 48 27
9551 92 40
9552 74 81
9553 37 15
9554 11 47
9555 21 8
9556 9 37
9557 75 59
9558 70 61
9559 64 94
9560 3 55
9561 26 58
9562 89 46
9563 22 9
9564 42 79
9565 64 79
9566 67 67
9567 23 49
9568 3 25
9569 15 58
9570 21 95
9571 40 28
9572 34 89
9573 73 8
9574 83 29
9575 53 20
9576 85 90
9577 80 29
9578 95 43
9579 73 57
9580 56 33
9581 76 52
9582 89 37
9583 84 54
9584 80 64
9585 34 93
9586 49 79
9587 15 67
9588 26 58
9589 16 88
9590 4 41
9591 59 72
9592 93 83
9593 86 12
9594 54 89
9595 35 93
9596 95 33
9597 67 83
9598 24 96
9599 34 13
9600 2 44
9601 48 13
9602 90 87
9603 16 38
9604 23 80
9605 84 21
9606 81 60
9607 30 48
9608 7 69
9609 18 81
9610 65 31
9611 31 40
9612 29 33
9613 62 8
9614 77 5
9615 7 53
9616 96 58
9617 30 43
9618 95 54
9619 62 61
9620 27 16
9621 57 33
9622 4 51
9623 79 27
9624 97 73
9625 40 38
9626 18 100
9627 72 58
9628 92 80
9629 30 69
9630 68 12
9631 42 23
9632 55 62
9633 87 58
9634 8 12
9635 69 84
9636 90 62
9637 20 44
9638 6 68
9639 39 56
9640 50 43
9641 93 38
9642 75 11
9643 26 55
9644 21 6
9645 63 88
9646 56 47
9647 76 53
9648 40 75
9649 97 98
9650 41 26
9651 69 40
9652 71 69
9653 5 44
9654 66 75
9655 33 35
9656 70 83
9657 39 1
9658 71 93
9659 3 38
9660 11 36
9661 63 37
9662 69 45
9663 12 52
9664 29 23
9665 69 54
9666 58 81
9667 92 97
9668 67 7
9669 83 87
9670 58 31
9671 2 40
9672 72 21
9673 26 13
9674 44 30
9675 69 3
9676 88 31
9677 75 60
9678 58 58
9679 93 46
9680 76 56
9681 42 6
9682 18 79
9683 96 86
9684 44 28
9685 31 70
9686 86 16
9687 17 31
9688 67 3
9689 95 59
9690 42 89
9691 26 19
9692 12 70
9693 97 20
9694 63 25
9695 70 6
9696 21 42
9697 29 49
9698 81 45
9699 55 59
9700 24 26
9701 11 38
9702 66 30
9703 72 80
9704 7 79
9705 60 67
9706 76 63
9707 98 71
9708 87 31
9709 37 76
9710 21 87
9711 19 98
9712 15 83
9713 44 95
9714 45 26
9715 59 22
9716 66 75
9717 8 95
9718 5 13
9719 73 92
9720 5 65
9721 35 56
9722 2 80
9723 63 8
9724 51 43
9725 89 99
9726 59 85
9727 30 1
9728 96 56
9729 54 31
9730 74 37
9731 43 55
9732 60 78
9733 14 37
9734 16 99
9735 18 78
9736 75 70
9737 18 87
9738 30 65
9739 11 67
9740 61 48
9741 85 51
9742 81 79
9743 90 14
9744 69 86
9745 98 10
9746 93 59
9747 57 92
9748 11 100
9749 47 89
9750 15 64
9751 57 60
9752 21 22
9753 73 80
9754 38 7
9755 51 68
9756 3 27
9757 68 95
9758 15 23
9759 21 10
9760 98 85
9761 27 64
9762 26 72
9763 78 28
9764 6 46
9765 46 42
9766 30 68
9767 55 83
9768 3 63
9769 28 21
9770 45 95
9771 68 23
9772 83 16
9773 46 91
9774 27 90
9775 85 75
9776 80 66
9777 50 22
9778 41 42
9779 70 58
9780 50 27
9781 2 85
9782 89 7
9783 33 2
9784 54 36
9785 64 81
9786 73 17
9787 72 64
9788 81 74
9789 42 59
9790 59 15
9791 14 61
9792 85 57
9793 5 86
9794 34 37
9795 59 24
9796 75 18
9797 34 53
9798 55 36
9799 90 16
9800 28 13
9801 95 38
9802 63 71
9803 1 76
9804 59 47
9805 78 62
9806 72 61
9807 38 22
9808 93 48
9809 63 47
9810 99 83
9811 33 69
9812 49 45
9813 13 69
9814 59 37
9815 7 52
9816 12 68
9817 55 13
9818 39 15
9819 80 53
9820 55 63
9821 57 43
9822 61 8
9823 66 70
9824 70 18
9825 68 82
9826 38 93
9827 14 82
9828 89 32
9829 25 77
9830 49 38
9831 19 1
9832 64 8
9833 10 60
9834 83 14
9835 17 84
9836 20 38
9837 87 49
9838 86 60
9839 48 15
9840 41 23
9841 51 75
9842 47 45
9843 80 2
9844 81 17
9845 51 50
9846 78 43
9847 75 65
9848 27 69
9849 83 46
9850 64 34
9851 78 36
9852 10 16
9853 32 4
9854 6 65
9855 18 37
9856 84 31
9857 47 95
9858 34 27
9859 42 90
9860 77 47
9861 14 59
9862 53 51
9863 90 9
9864 97 33
9865 43 74
9866 63 68
9867 3 42
9868 36 15
9869 99 25
9870 60 60
9871 7 7
9872 77 31
9873 12 91
9874 2 83
9875 35 18
9876 20 25
9877 13 28
9878 33 53
9879 87 39
9880 51 64
9881 56 89
9882 89 84
9883 4 39
9884 44 87
9885 43 90
9886 43 54
9887 46 17
9888 32 94
9889 21 44
9890 19 87
9891 80 57
9892 32 1
9893 88 29
9894 84 82
9895 41 19
9896 58 10
9897 42 99
9898 40 28
9899 36 2
9900 63 20
9901 40 51
9902 52 72
9903 3 70
9904 4 63
9905 28 40
9906 83 100
9907 2 10
9908 42 93
9909 71 48
9910 38 75
9911 16 68
9912 43 85
9913 84 26
9914 4 85
9915 18 73
9916 6 15
9917 71 48
9918 65 8
9919 71 3
9920 73 76
9921 72 48
9922 62 54
9923 26 90
9924 98 97
9925 56 64
9926 83 69
9927 20 78
9928 33 94
9929 44 88
9930 68 3
9931 17 9
9932 45 19
9933 13 72
9934 12 10
9935 30 46
9936 97 5
9937 57 86
9938 29 2
9939 41 53
9940 50 13
9941 21 89
9942 69 83
9943 64 31
9944 29 28
9945 60 82
9946 41 69
9947 88 13
9948 99 50
9949 73 92
9950 38 85
9951 31 24
9952 47 71
9953 39 10
9954 82 83
9955 13 74
9956 76 53
9957 19 50
9958 17 86
9959 29 96
9960 18 31
9961 58 5
9962 96 71
9963 87 93
9964 20 72
9965 45 14
9966 85 89
9967 9 69
9968 37 64
9969 3 33
9970 37 49
9971 41 75
9972 64 86
9973 8 31
9974 6 68
9975 12 7
9976 28 11
9977 35 32
9978 47 79
9979 11 29
9980 71 8
9981 70 55
9982 23 31
9983 48 62
9984 39 24
9985 5 38
9986 85 41
9987 75 22
9988 36 82
9989 46 100
9990 9 2
9991 19 90
9992 40 45
9993 53 49
9994 64 40
9995 56 13
9996 27 43
9997 20 69
9998 85 55
9999 61 72
10000 95 72
978 2948
7 2259
3669 8544
3724 8251
4642 419
4346 1589
1055 6736
9969 3825
3607 5572
4831 1230
2229 3970
1153 8183
2941 234
2618 5593
6430 6749
8816 1910
4781 7128
9674 3661
4834 3756
1009 8030
8085 6535
5428 7878
3697 1277
1668 7851
9628 6110
3446 877
2348 1544
1671 7718
6480 4368
859 3898
1832 3879
1751 507
7026 6756
1329 9674
2729 5558
4004 2494
7756 3599
5157 8300
3988 3654
8991 2799
421 1578
3593 5784
1163 5598
321 9453
5918 3675
2356 8551
8431 2583
5313 8439
4203 2680
4562 5996
5212 9296
7203 9785
4907 3937
7813 1608
9041 418
4588 5123
5434 1387
2338 559
6350 8943
1281 5014
2168 9947
906 2104
4114 6529
9731 841
8507 5156
442 2350
696 7370
173 2899
5662 9077
6598 7301
1392 657
9170 9822
615 965
9880 4505
3875 9522
4324 2932
6882 7999
9951 184
3888 1998
1882 642
1007 6077
5337 6634
409 5569
7630 6707
3278 3358
3529 725
8543 2503
4386 6038
6302 7666
9011 7452
9372 2735
3361 5463
268 6653
4270 6213
3867 8425
7458 6199
6038 9848
8705 2807
7328 3874
8034 8237
7420 7785
9851 4409
3988 7789
7104 2072
1759 4883
4244 8159
1239 5756
1433 6561
5345 4915
2893 244
7184 1627
5224 6840
6810 5358
6445 2227
6515 3720
2143 7101
264 6264
1785 977
7291 6570
6820 3952
9576 2618
787 2225
2917 429
6678 112
2737 2713
6842 708
5088 5235
24 5622
4062 4839
9664 5067
9358 1577
7976 5518
5233 9531
7198 2972
6200 4624
6798 5482
7839 5220
6079 133
5117 688
9965 2928
787 3514
9483 4847
8136 5591
2468 9247
9028 5206
1972 9797
5541 8721
5173 8325
8411 319
138 9642
3925 9048
2825 4007
2904 4300
8475 2963
59 3872
2113 4710
3778 4275
7131 945
3617 9053
749 6389
7874 1403
318 3170
3196 513
1996 9386
3491 8540
8364 1388
8882 3071
143 4485
2599 2859
7029 8723
7734 8697
3979 9768
4860 5087
9461 3663
2145 5671
8948 7050
3742 2069
9569 163
413 4480
3861 1387
5925 4606
2006 385
2874 5268
9335 1056
2765 8516
7662 6676
9372 5260
2288 6083
5313 5166
7840 2252
4450 6454
7975 5860
6401 2626
3864 1819
1119 5005
8295 9598
3555 4447
4603 5541
6998 3262
4857 3179
1454 6
6830 7061
7248 6820
9635 7309
4528 9504
4106 3395
4701 3955
2172 9425
4525 6358
8990 1478
8858 1709
2880 6105
6485 5440
5522 697
9397 8029
6380 4865
6244 5004
9685 6217
3824 5506
6204 7268
9790 8081
8885 5760
8193 6930
9024 442
1027 8882
7124 6837
3375 3027
2884 6173
4388 717
9568 1444
2940 5701
3086 5526
6517 2264
6753 6678
7713 8706
2546 8406
8353 5848
8364 6946
8374 2938
6454 2854
3836 5815
1305 4823
2817 9808
1726 9017
3822 1221
1872 4116
6799 3239
5615 5667
1206 7446
4631 5682
2390 6149
5139 6088
6906 3486
4853 5502
4171 9080
4814 2541
1945 8135
6646 5252
868 2324
828 3679
9203 3678
2390 1611
3415 816
4373 6181
9280 1646
8696 5567
8746 1712
1665 3772
7683 7850
2965 8874
6098 9934
4782 1663
968 5537
7902 7399
2175 9886
2254 2073
3871 8572
2620 5806
7863 4411
4826 7977
1861 277
6264 3564
4915 9897
9115 4746
33 5794
4210 9327
8602 5100
1358 3224
898 7935
9879 3802
3278 837
7877 121
1799 8043
5101 1742
849 1253
5596 1721
4663 7932
9580 1641
7582 1112
8016 815
154 9480
7136 244
4724 75
288 785
5917 2836
6735 3468
5421 6577
2919 6515
3820 2651
1709 2999
3535 9083
2353 8174
1339 6849
360 6299
6951 3823
6612 8329
9690 5703
8924 4480
6730 8735
1835 2707
5844 240
5355 4213
889 5458
9030 3563
7180 8382
4305 198
5171 5974
5641 2513
6040 2222
6586 1200
2373 2359
5022 374
8085 1412
5895 1467
2785 7938
4927 4459
4772 1138
4608 5645
5580 3526
9896 8157
1969 5285
2511 1138
1012 4494
5799 2294
5608 9115
4784 1498
2094 8555
1879 265
2262 1723
6427 6185
977 8980
1754 6393
9909 9092
7156 5247
6003 2824
9801 6526
7134 2455
9668 6936
7367 2434
2069 9033
2272 7672
1190 1517
761 9705
647 6193
7228 9445
824 5331
4731 867
6920 8511
3437 656
4598 688
4784 8048
1919 1518
4138 7119
4546 9573
7796 638
4561 6663
192 7841
4122 5081
6403 9308
407 3299
6480 9528
6279 5108
592 8714
3941 1478
6041 6633
8613 5182
2716 9732
8160 2204
8045 2
6871 674
5686 8327
7802 1183
1922 4394
9626 7194
8383 6009
970 7330
5022 6253
1637 4383
2101 9213
3983 7315
7357 136
1956 1884
4982 2101
5350 7223
5145 7757
1146 6216
6165 8338
6132 2913
9523 2319
5685 4853
2216 2346
6159 3955
5314 6603
5941 9919
3823 5124
6279 9914
2110 7962
9169 7052
2542 6838
8545 5912
8398 8868
1519 1263
4359 9426
949 2803
1677 6925
8669 4793
7038 1806
8932 7647
3979 1449
8901 6082
9166 5599
7863 6615
9441 1108
5819 1769
2900 2358
3834 6171
2561 2892
8823 5610
9348 2048
7670 9603
3234 7307
1295 6981
2855 4278
5371 9873
1445 509
9356 596
5964 3971
7903 2607
5589 152
2424 6162
7732 1971
8181 4049
4708 8216
9924 1992
6430 7534
2737 3067
861 9883
2366 8035
3574 7132
9767 5549
9422 5514
4120 6487
465 8728
9161 262
793 6315
6314 3171
6114 4049
1511 5777
9494 4986
6252 2643
6672 7201
1124 5489
8202 8793
3934 6081
1229 5690
954 7148
3614 1380
5325 7514
3976 1769
5696 9901
8057 9169
8687 705
5307 3151
8853 5878
5837 8978
4602 2581
1811 5614
3413 4665
8091 2522
7817 3451
8269 2794
979 3017
9045 571
808 691
1093 9720
7927 4750
6201 745
5182 5492
524 6759
6250 7053
6207 6417
3646 4994
4460 5507
177 4207
5517 4435
2679 6898
4296 7735
6485 5765
7949 9770
3467 3157
1864 2376
9253 6296
8229 9945
7148 9842
780 2160
2018 4132
8936 8467
9373 2052
7015 8158
3307 2629
3754 8044
9660 6431
749 4917
7722 2543
8881 250
3540 2049
9833 7298
158 7832
1644 2736
3264 7254
8971 4465
4440 2871
227 2310
3762 2404
2222 1787
114 5816
7161 9807
4992 351
8759 8150
5715 6573
6628 6311
709 6376
7903 1749
1863 3547
2286 1398
2672 8789
1872 5730
590 1207
7690 5024
715 155
4376 5838
9754 4106
289 5416
3659 3945
5873 6758
2656 3718
242 93
1799 879
2344 413
5132 3498
2473 9868
527 1393
7261 7893
7044 2940
2965 9549
584 1900
8376 3793
8608 5082
6366 4947
2066 1758
7262 7714
8076 1811
4357 8201
2228 7943
9109 4317
2667 5546
6252 8201
6064 8150
4722 3576
2148 8364
1141 8210
9776 7382
2378 2410
8568 5252
5137 3037
3190 7923
624 7876
5409 2412
4464 5388
2327 3761
8371 2644
7666 2828
6162 1868
1540 9016
3287 2729
9809 5586
9846 2435
2392 6199
4331 671
394 5670
8818 2932
206 6373
8905 8004
6746 2454
1049 5372
8104 6972
3795 287
7420 4061
3036 4207
529 3801
2024 2955
4585 6041
8218 4980
3112 5333
6024 3758
2147 1426
1497 2098
7283 4887
337 1887
5816 4344
1914 292
4185 1919
4831 8675
9199 3108
7849 9970
44 8781
1592 4563
103 2191
9228 5916
7316 9857
1067 9064
1882 2797
9481 5049
183 7970
7595 7178
4408 597
799 7155
551 3643
3109 42
4968 6074
8068 578
4239 8116
2890 1617
2984 5416
4288 838
4066 2711
6820 4684
8339 9150
9253 445
7346 3976
7785 3114
3597 920
1991 8351
2066 7182
6145 7928
6824 6496
1912 4271
2988 4195
6043 9314
2048 9235
2244 3697
9710 9557
6330 5587
2885 2912
5612 8754
8453 6030
3297 9272
7204 5562
8624 8514
5477 9468
2158 6905
6313 6707
6476 8391
3771 6280
8331 1472
4862 3129
4433 7153
4964 4345
9341 3028
5889 9762
4738 4002
668 6001
6274 8822
4390 7641
4830 7913
504 8229
9762 5128
9396 4024
65 7778
9564 7772
5916 3048
2523 4535
236 9353
4263 5937
3379 1460
285 7902
5961 2417
9281 8773
7009 3511
5396 5799
8798 1422
3441 6660
3587 1759
882 1368
4780 2268
3063 1200
3421 8263
4512 3392
6707 8407
196 4396
9850 7711
6310 5738
3765 5794
1225 9412
903 9361
5392 8285
4813 472
378 1784
9371 7080
4046 5440
3896 8879
3401 40
4627 6883
2728 5424
6703 5790
2167 8740
887 4290
8252 5180
1442 378
6837 1259
869 8595
3966 9244
3948 3942
3913 7139
615 2262
5456 5960
7693 89
1526 2304
3666 5168
1771 8524
5509 9169
9953 6630
9387 3775
4331 8941
6948 1783
2548 2150
480 3134
8362 7364
243 2632
3746 559
6068 4595
550 2560
4777 4682
1208 9326
9339 7467
399 6713
478 1344
8614 3801
5708 653
6960 6465
6924 392
3293 5663
8921 4860
7505 2589
9905 1620
8101 4340
5102 4226
2909 5673
6933 6712
6058 6485
3274 3327
2546 144
3865 7932
5861 8600
3006 3512
7254 95
857 1124
890 5179
6282 3345
7056 2739
7615 4423
5462 9241
9240 9285
3452 9641
8682 2349
3140 2172
4972 4129
4862 2271
8710 7026
2629 9015
4804 1512
4191 531
5364 6804
7432 9792
7002 1348
9893 8510
1677 3091
6724 8924
2686 7455
3419 2122
5894 7154
9546 8587
4350 3385
6123 8145
689 3337
2962 1095
6141 8724
2071 5997
3212 489
9184 7043
3172 4473
5140 6291
8762 3378
1267 3169
6234 2657
658 617
2319 9108
8157 1699
3703 8431
5250 4557
4906 3212
2475 172
4894 1697
8467 3029
5963 9310
5566 6641
5173 7878
6596 5466
5066 5537
2060 5972
1878 9873
436 3375
2315 6841
9930 1490
5792 4486
8948 4025
4204 3828
7404 1946
12 4144
4652 5681
3699 2380
7319 8439
3186 1980
8433 3929
3209 7067
252 948
4507 2674
9713 2902
1449 1199
8986 8989
6023 8532
1515 506
6456 1217
4843 5225
5682 9178
1444 5177
3406 6426
4902 3711
5335 6222
6317 8763
6367 4154
9928 3971
1211 4952
2905 9419
4782 5457
3696 1812
7665 9560
7885 1198
1335 1985
7015 9451
2569 8911
8599 9586
1247 2515
4688 3728
3024 7771
9824 7189
9681 4629
6701 4565
5133 8316
3755 1079
4553 1059
781 1934
3413 4698
256 800
7494 8523
2303 2911
6331 659
8501 9027
3902 5047
3148 5339
7936 1112
1678 765
4408 8009
8294 978
40 4127
790 6345
7414 3817
6992 9012
4595 2358
8062 8175
8490 8622
5422 4207
8844 5178
4830 131
1148 549
8375 9803
3564 8384
6816 6692
4419 8898
4925 7723
971 3481
9066 8381
3102 7922
6528 7349
6647 4008
4598 1070
2528 1419
2266 8589
4212 3478
6708 2971
322 160
8670 6472
2313 4621
6128 4732
6389 6759
4441 2375
2721 4042
9855 6689
1448 6398
3384 1353
3201 8062
7023 9906
6933 8700
8443 9640
8459 6386
9357 1874
9362 2218
7934 7669
5288 4475
7369 2972
8756 6730
2574 1497
7425 3254
6524 5216
6264 9988
8057 9738
4886 1970
1030 4679
1501 4264
4056 6616
4418 9449
1889 2868
3155 2135
5085 5189
5394 1972
496 2247
2969 6452
4177 1607
3574 7730
46 7272
3341 6970
7632 1183
6313 5638
4232 1664
7455 8087
1426 2130
2812 8696
1954 7884
7470 4396
1551 2017
1791 9583
3011 4368
5333 9158
2590 7721
8486 6706
6134 3959
2648 1283
4710 6900
1069 4121
2355 9517
8296 7713
3108 3338
2715 6827
5263 8954
6168 695
1968 3594
6722 2035
4150 9313
8713 8940
7106 6347
4685 3995
6646 8806
3628 8450
6417 4782
8473 2283
416 4845
2291 3466
2127 2311
356 1007
8652 7883
8586 9515
5640 6029
3962 7922
8435 3869
8802 2350
538 647
8576 9177
8864 6611
2178 6571
3478 531
7838 4121
9689 9326
5007 1147
3047 3354
1376 6418
4681 3606
7772 9136
1551 1696
749 4226
9812 3101
2224 3667
9808 5611
7280 2638
2038 3662
673 5520
871 3815
9764 7941
6557 4680
5239 692
8764 6514
1453 8112
9037 3640
9740 8486
3367 6691
5413 8577
537 2599
5292 8058
2496 167
7163 9943
7652 308
4461 9069
8136 1818
7264 5272
4242 1010
6657 8243
8413 7172
5701 8054
177 2040
1549 8708
9715 7624
6305 1560
935 1840
7967 827
417 4129
5840 642
2600 1405
7457 725
7089 329
2302 5912
4249 4409
7181 268
1496 8673
6724 6216
5533 9917
5578 4964
6989 3481
8592 8584
9471 9492
6009 7402
1121 5763
747 9494
8064 2988
6527 6052
2007 2365
88 7579
3080 6714
7918 130
6784 1921
6758 700
5938 9040
9735 9134
5143 3881
3398 6996
4312 4892
180 8457
511 1646
4789 8429
5802 7839
6155 6422
7428 6695
2929 667
2149 2956
2831 5205
9032 1820
4792 7572
6397 9338
8836 8297
3973 1238
8 7195
2578 9081
6953 1275
6264 3682
4661 8378
1297 9105
7718 3966
2299 8326
9095 8534
1927 6468
1773 9973
1537 806
5589 3893
2784 3830
7860 3453
5883 6218
8520 3849
3138 1675
1422 6494
616 1900
9554 5799
2778 8687
8017 2447
5369 870
209 6622
1503 8526
608 2197
2787 1983
947 7490
2067 5077
6261 8217
38 4646
9131 3198
4464 3221
2649 1645
7828 1770
8873 1627
6300 6990
2910 4776
4273 1559
2850 4910
8013 8474
1222 2194
2044 4288
2083 9878
9435 5837
4469 5793
6647 1971
9203 7931
1257 5571
1431 274
2155 3688
4027 348
2595 5680
5633 4968
2133 7312
1775 6850
627 9497
9088 7018
6354 5
2513 7718
1666 8785
4544 4408
4664 9428
1441 3190
5987 9229
5804 7078
2583 8837
5935 1899
9575 6705
9556 4211
5942 8705
9899 3796
9191 5961
913 2108
6918 5200
4 18
5921 3290
2519 5415
2381 7925
6908 3923
9682 4858
3950 7001
9488 9688
5151 9091
2240 4660
2811 7667
2205 1441
3010 148
4102 8711
1514 769
1024 8489
5244 3024
6313 1023
1360 4624
8875 8683
2994 4876
4362 2757
9775 9879
7225 4673
8782 5459
2538 5764
2444 652
8300 8344
2979 7577
1454 852
7394 9935
4844 4729
2712 8172
1208 7212
6318 562
5601 12
3656 1561
6707 9944
6401 9083
8342 4382
9887 2899
1681 7782
3133 3856
3776 6177
8516 2468
3524 5175
387 6817
2808 3507
6438 4427
1253 9183
5018 2414
7685 7616
7962 727
166 590
3398 1629
8907 5830
9561 1924
9724 2854
8401 4157
4660 6624
593 5888
911 5231
4287 2851
456 6556
4698 850
8750 3937
2356 1265
8350 31
1300 8574
1811 5114
5226 8324
6246 7185
1611 3548
1982 8379
5745 3227
9662 7587
446 5437
1117 4144
8233 7740
3467 7784
3138 9006
6944 4490
6250 8997
1295 1972
396 7013
4278 3273
5031 1790
3014 1019
3750 6537
450 7249
740 5510
8475 7623
6955 1242
6529 7257
1897 9745
2609 1091
6690 944
2990 4166
4479 9921
4286 3864
9053 4230
1161 7768
8519 1263
3141 5624
687 9016
645 4818
6146 1961
4024 7031
8233 3097
748 7548
855 6856
5814 2511
6969 8198
5754 7341
9252 228
741 8447
6308 9620
1480 2370
8502 2332
1691 8417
1142 9141
5562 8460
5277 2814
9186 9565
3491 2730
9950 4299
5607 4446
5605 7783
7138 4011
7057 2137
2154 7545
3866 5236
2114 8146
8475 9180
5476 2650
2106 9948
9379 7866
3908 924
2725 6206
2251 8767
4137 5298
1240 5646
780 9044
6401 3098
3827 8640
1308 2747
7302 6239
2723 4389
7857 6461
4289 9610
6705 8585
1674 4948
4043 694
7278 9386
1339 6540
4843 5823
101 4009
8390 4988
4309 8518
6379 3473
5209 1635
7213 666
9763 7535
5749 6460
2543 9251
9432 9650
666 381
5397 2036
101 5298
472 9183
172 4949
4629 6779
4567 3457
2540 470
7485 2643
9091 7263
3100 3318
5294 8108
5557 4546
4414 3565
305 8080
9985 2228
8454 3794
8173 4306
1882 6485
233 6110
8062 6195
2229 1116
1162 4883
1129 2491
1185 7496
5741 8396
6110 3540
5848 1288
204 3086
8051 7884
6041 1868
5808 4491
7027 6221
6079 3264
7965 2074
5848 2577
1637 9067
9784 3769
7896 5852
2097 6019
8365 4610
9830 9025
9675 227
5334 1201
6549 7885
4174 3434
6392 3737
7095 6109
3633 8745
8779 9888
5324 82
615 660
9768 3959
4473 6103
5231 4994
4731 5580
2799 8145
641 2231
584 1697
3558 9860
2891 4701
6068 5087
6560 5549
8834 8605
3940 2233
9476 7291
5572 5822
9281 3817
7087 4662
4686 2962
8400 3021
1903 1160
9893 8518
1954 4131
1811 6297
5085 4364
5047 8044
9433 2117
1225 3167
5400 6627
3000 2900
269 5984
9820 3694
8558 2267
9568 440
385 7098
6265 100
6201 4811
1715 708
6219 5582
8068 2790
9577 1842
4613 6597
6963 3821
600 1960
9239 3540
8082 3627
6801 4402
9597 2467
1505 1248
992 4635
9895 6446
5760 880
6819 2887
5910 9684
8311 5907
9743 6210
7864 6127
8671 3217
9093 3849
5626 1415
3482 4067
8368 2627
6174 5192
5021 2769
4938 1014
2837 2050
8659 2052
9443 6298
1468 8670
6229 1866
5091 475
2162 9990
6806 5819
2623 3969
2380 2521
3018 4498
8503 4141
4365 1502
9688 2315
8979 8042
4277 3375
9930 8264
3375 4735
8466 2007
1212 4893
1764 5406
6789 6754
8393 3222
7234 230
1176 4832
5193 7144
4349 3786
9049 5374
8957 6539
110 5976
4566 5706
3624 5947
9880 2269
7522 8567
4062 696
8100 3885
4223 3273
7975 8320
3456 1825
6446 6549
2429 7620
2683 3006
6239 3977
1906 7286
3951 2154
9928 6423
9772 5129
7618 4087
3387 3509
1957 2498
9586 3461
9602 3405
4126 815
105 4396
3558 4680
8777 9307
8986 9831
6209 5400
1517 1421
8323 9487
1677 3396
8053 3210
4940 6000
4984 4794
7745 6248
9830 2235
936 136
8656 3661
4875 9173
5159 2516
8089 3025
9097 4535
4835 1638
174 6579
9393 4304
5520 401
2125 3505
100 1153
3109 4429
9817 8954
8810 8800
6542 6690
8878 4016
5079 7259
2207 2756
3605 8393
3285 2561
34 7107
8188 536
4782 8177
5367 8830
3622 8747
5186 9923
2464 7643
2149 6319
5050 3646
2803 2413
4283 2198
2884 3506
2799 2644
4889 5391
4505 2018
7870 6619
1058 9850
4176 796
8355 1184
6712 3852
5419 9528
8566 6322
5656 4745
379 4085
6065 7424
9360 9751
4862 6577
2307 1027
1601 6463
4522 9138
300 1698
845 7648
819 2263
7563 4001
6518 1111
9566 3561
4293 3020
9905 6410
5250 9668
2 7494
1194 2675
2402 2553
1865 4600
974 2177
2893 5042
6633 8766
6675 1071
5021 9966
1523 9158
4254 3041
6833 6733
698 7705
2769 5514
5651 2791
4252 3345
2311 6356
211 3830
3542 2431
5987 1959
9233 4394
1227 5201
7247 3690
4246 2749
8752 1088
6355 3294
1116 674
5382 8386
4071 5377
4423 6768
443 1305
6902 430
7517 1457
2175 9447
3823 9597
461 3015
5900 4942
6782 3115
6496 7447
7665 9060
5239 6364
7338 2249
6453 9440
6692 5292
4501 3402
3264 6758
7713 591
8213 3388
7854 9871
8768 1166
9509 7028
923 2830
840 1075
5109 1945
4587 7498
8963 5956
9112 7742
2478 722
695 6763
3537 5173
6691 694
4304 7560
7174 1602
4030 2073
6640 7330
2994 7405
6818 3660
3996 4182
661 5839
7826 3635
7222 4652
4388 441
2507 6913
4401 8782
2116 841
4291 508
6080 4081
1238 7513
1153 8903
8221 7547
2720 4927
827 4946
5347 3183
1037 60
5465 9820
8108 4637
551 3550
4184 1735
2096 5450
4408 2382
4074 7232
2897 3634
5013 5350
9353 8877
2496 4229
5068 334
7053 7983
67 481
9576 7579
2924 3363
4901 571
3173 7073
6203 6500
2502 5333
8329 9843
5118 9846
584 9459
2389 3177
4746 7988
1199 7288
8905 6219
2279 1504
8583 6168
5582 5227
7030 6255
8892 1446
6311 1091
980 4332
5231 8568
4362 5904
5111 515
9063 1678
5422 2097
4897 3215
1386 9342
752 1068
5635 4083
7455 553
9084 2905
3829 314
2831 1212
5551 413
81 1802
1187 6099
165 7165
6414 788
5822 6511
8278 6605
2899 8112
9215 1267
5434 6779
6308 3371
763 9312
4882 9457
2188 530
6384 4305
6370 2155
6953 4987
8245 5502
1404 3831
7283 2647
184 2438
7746 3869
8406 6359
677 1782
4130 8482
262 3260
4483 8785
2351 4092
3185 3729
3579 2902
6378 2396
6936 8551
9665 3142
7653 9131
984 3780
3047 8
1314 6166
727 2434
3416 1568
6599 8407
7379 4583
7246 1021
3584 8699
9105 5555
3772 9689
1645 4586
8100 9419
6572 4840
6843 9275
707 1943
3045 3294
6580 9804
5763 3166
8476 3640
4233 4957
6105 651
406 6152
4439 861
5860 4230
1493 3791
5428 2129
3084 3407
3142 7549
9505 1459
6466 8362
4045 3566
7855 1613
1557 9037
1252 9155
8155 5288
6172 4101
1268 5901
4468 4019
2611 5415
1297 8524
1600 1163
3852 4460
6652 5088
9794 5510
6321 7957
6130 4225
3117 5933
4465 9763
2855 2900
1410 3109
6737 2543
3752 2135
7183 4323
6361 1505
1899 240
5035 7233
4443 9573
4623 8228
4707 8865
600 7791
3924 5975
8571 6239
8750 7702
3753 5339
931 199
7486 8646
2782 3152
8925 5424
1619 5676
4222 5790
3538 3845
5950 227
6790 1372
7858 3283
2001 1782
8541 4279
1035 7853
22 7130
4489 2481
566 3968
3036 4492
8903 2924
7139 9207
4940 9708
2803 8081
4137 6351
2143 3312
2282 3656
2610 7659
8549 6718
7327 6410
6447 5839
333 5436
3008 8836
8578 3864
9843 3495
9528 8587
6606 7939
8582 4922
4580 6116
240 1084
3049 9934
